row_name,logConc,logFC,pVal.Tgw,adj.pVal.Tgw,Tgw.Disp,UpDown.Tgw,B29,B30,B31,B32,LO2,LO3,LO4,LO5
gene927,0.099592229,7.370075192,0.688305198,0.733364844,0.054424978,0,2472,468,907,4469,190,134,246,92
gene3846,-0.174393769,5.62422692,0.688885995,0.733780118,0.157475247,0,333,144,433,2181,61,26,60,31
gene1938,0.143440247,6.346050494,0.689334516,0.734054305,0.103751291,0,853,251,478,2676,162,33,105,48
gene24,0.103739236,10.76298899,0.691178312,0.735799298,0.065088109,0,22468,5749,11294,40228,2161,1577,1744,1146
gene733,0.109834841,8.750714418,0.69135633,0.735799298,0.072949935,0,4744,1256,2899,13318,309,275,672,392
gene2167,0.084319588,7.611221302,0.693184382,0.737540502,0.040511156,0,2353,542,1296,6079,237,138,278,124
gene1893,0.177250721,6.139472519,0.693952413,0.738153204,0.169532741,0,633,200,732,1297,125,17,116,50
gene3985,-0.148890412,6.083122514,0.695531091,0.739627609,0.135490831,0,698,173,619,2450,130,24,70,36
gene2633,0.166991722,5.428830595,0.696276903,0.740215772,0.164053554,0,573,121,350,750,46,34,57,33
gene2114,-0.115264749,6.731969072,0.697282683,0.741079907,0.074661678,0,1035,367,978,2926,112,102,121,48
gene1470,0.161562579,5.599044436,0.697640487,0.741255079,0.146180327,0,541,116,351,1501,79,22,66,35
gene1149,0.143068634,5.943466885,0.703804031,0.747597147,0.121044244,0,594,157,515,1817,99,28,67,53
gene520,0.087748383,7.473923074,0.704111902,0.747717394,0.043291218,0,1868,614,1146,5205,224,112,283,105
gene2398,-0.117470229,7.565631627,0.705086604,0.748545508,0.086021851,0,1007,736,1596,7347,248,107,186,141
gene637,0.13957519,5.826923247,0.706443456,0.749768612,0.128157228,0,955,143,337,1203,61,48,71,41
gene2001,-0.125441822,6.670183508,0.706629101,0.749768612,0.092817105,0,1270,298,609,4030,109,112,99,40
gene652,-0.104935004,6.62142143,0.707430849,0.750412011,0.073127619,0,1375,315,626,3015,143,45,137,55
gene869,0.180665392,5.451433631,0.70964354,0.75237707,0.208183774,0,696,94,267,1091,48,14,65,48
gene2490,-0.105795286,6.82137333,0.709774928,0.75237707,0.063462757,0,1020,339,883,4461,117,95,126,67
gene3263,0.178190707,5.123612536,0.709870998,0.75237707,0.189598366,0,464,99,228,810,53,12,48,31
gene12,0.082173268,7.76574229,0.711854493,0.754155354,0.044112782,0,2170,698,1520,6725.98,229,153,333,145
gene744,-0.09403025,7.357222169,0.711941503,0.754155354,0.05447283,0,1704,647,1137,4904,152,148,197,92
gene4016,-0.122652724,6.558144153,0.715612903,0.757835445,0.091093529,0,1306,310,722,2343,60,69,134,69
gene3507,0.110396685,6.560267324,0.715868392,0.757897049,0.075956864,0,842,348,771,2147,118,68,135,58
gene3955,-0.091855567,7.492544067,0.716453725,0.758307731,0.051421696,0,2178,614,1324,5161,143,155,221,119
gene3461,0.100910344,6.581076133,0.716900669,0.758571755,0.06681068,0,1268,289,655,2270,125,79,118,56
gene1395,0.200523621,4.242597151,0.718396516,0.759945199,0.250157277,0,269,24,91,779,31,16,24,8
gene2881,-0.105033932,6.62784528,0.718924819,0.760292965,0.064392991,0,1154,308,786,3011,106,61,107,78
gene2999,0.207097159,4.622174498,0.719121151,0.760292965,0.256150202,0,101,73,248,736,45,16,38,9
gene3927,-0.464702595,4.405072211,0.71958676,0.76057588,1.495805116,0,0,171,278,0,24,1,60,0
gene1643,-0.097800501,6.792119871,0.720466934,0.761296697,0.069008315,0,1086,363,861,3848,182,74,116,50
gene1526,-0.094563231,7.348143698,0.720951887,0.761364709,0.053655819,0,1887,461,1269,5520,139,117,188,129
gene2966,-0.12533419,7.727582402,0.721070071,0.761364709,0.107448141,0,2888,693,1448,6303,191,276,122,106
gene1087,-0.168906388,5.246526528,0.72112596,0.761364709,0.210080946,0,479,116,373,829,76,20,39,11
gene2205,0.170664472,5.871818529,0.723320063,0.763471383,0.181502341,0,459,157,423,2142,121,14,103,28
gene1140,-0.127705841,6.049726623,0.724514575,0.764522111,0.108293321,0,739,192,539,2246,46,43,113,41
gene791,0.093170546,7.878149819,0.724772324,0.764584041,0.062376367,0,3442,656,1435,6098,223,197,417,116
gene3056,-0.079345563,7.888255629,0.725570311,0.765215696,0.044555235,0,2860,744,2038,6081,267,164,297,149
gene1619,-0.07806337,8.229381428,0.729081675,0.768707854,0.044632744,0,3892,883,2212,9161,319,202,398,194
gene810,-0.143223897,5.572105844,0.732366615,0.771959431,0.137122981,0,504,135,349,1887,56,38,49,26
gene1080,-0.120948621,6.253183094,0.734721581,0.774229244,0.108943522,0,1142,220,559,2070,48,58,134,41
gene3694,-0.163268635,4.513762468,0.735281958,0.774607241,0.18182413,0,262,75,145,836,33,11,26,13
gene2877,-0.125328211,5.888995791,0.735927568,0.775074799,0.126798032,0,882,146,503,1565,95,25,79,30
gene3196,-0.104427679,7.279835194,0.737274343,0.776280359,0.082938303,0,1749,391,1488,4771,114,172,198,68
gene62,-0.108753095,6.301227168,0.739302018,0.778201987,0.088046959,0,845,290,586,2359,62,68,112,43
gene2523,-0.352221732,6.18372534,0.741355743,0.780149975,1.003436117,0,0,548,1034,102,79,17,65,72
gene848,-0.080460763,7.286225708,0.742821085,0.781477893,0.056339991,0,1856,474,1099,5308,175,128,236,60
gene2693,0.08307766,9.830693084,0.743576022,0.782057914,0.061546861,0,10801,2616,5992,28135.36,1237.02,828,872,549.09
gene2252,0.472108098,0.47826628,0.745827142,0.784020206,0.559528024,0,3,4,3,62,0,0,2,3
gene1385,-0.098338286,6.407933267,0.745849996,0.784020206,0.078572132,0,1195,255,528,2749,86,42,135,57
gene987,0.093256868,7.92844639,0.746280048,0.784257637,0.078361849,0,3107,694,1344,7992,265,300,247,108
gene2680,-0.195770187,2.960586828,0.748695461,0.786501856,0.281294283,0,64,14,66,346,11,4,12,1
gene546,-0.135807781,5.555719178,0.748825121,0.786501856,0.141981412,0,582,127,439,1288,64,29,50,28
gene3656,0.220974071,4.708232742,0.75187699,0.789491394,0.355402314,0,267,52,227,712,77,2,34,10
gene2740,-0.075044584,7.3837712,0.756567861,0.794012693,0.055951176,0,1591,561,1164,6232,248,82,221,97
gene2796,-0.15004628,5.631639179,0.756596318,0.794012693,0.172116087,0,456,173,405,1693,36,31,42,52
gene3279,-0.382320922,4.805924973,0.757819817,0.795079464,1.271480113,0,245,0,0,3068,37,11,33,13
gene3181,0.149740144,5.169146599,0.762837297,0.800125084,0.190797545,0,351,98,227,1278,74,19,51,13
gene3429,0.133525635,5.313424996,0.763634229,0.800742308,0.163193746,0,457,84,337,1133,62,20,51,29
gene857,-0.10643438,7.118080052,0.76486916,0.801818353,0.099411492,0,1791,442,946,4400,107,71,116,162
gene2194,-0.094070642,8.346295873,0.766363065,0.803165221,0.087320154,0,3695,1104,2488,9720,177,319,350,246
gene2277,-0.44336412,4.205599578,0.767540102,0.804115993,1.74928617,0,932,2,0,0,1,25,13,9
gene3315,-0.092230678,6.745663395,0.767688974,0.804115993,0.074298324,0,1318,326,758,3531,75,101,139,65
gene785,-0.073742776,8.065138741,0.771052749,0.807399352,0.062663863,0,4102,769,1773,7525,385,125,405,145
gene429,-0.071225847,7.479994108,0.771459576,0.807399352,0.059661763,0,2631,464,1274,5350,253,121,265,67
gene3053,0.110100753,5.65860604,0.771661507,0.807399352,0.136220331,0,526,114,358,1872,51,32,68,44
gene3154,0.128688683,6.256241378,0.771664416,0.807399352,0.153879469,0,844,206,597,2084,161,17,118,42
gene656,-0.087369149,7.266095117,0.772434278,0.807984766,0.075043343,0,1610,518,1096,5286,230,110,95,111
gene2810,-0.084460556,6.552168708,0.776342332,0.811851592,0.08424585,0,1303,289,633,2763,112,39,160,56
gene870,-0.124139058,5.315018573,0.778742117,0.814139486,0.161521485,0,307,151,271,1572,49,27,53,19
gene418,0.127009543,5.829014622,0.779522531,0.814733617,0.16293526,0,742,127,376,1785,124,18,75,30
gene2780,0.128865413,6.219186217,0.781060766,0.81611926,0.162771108,0,767,226,550,2067,166,16,112,38
gene1449,0.074599879,7.365924592,0.781488803,0.816344436,0.073743585,0,1695,503,1171,5158,105,144,202,146
gene48,-0.067783586,7.97298445,0.782648682,0.817333765,0.049329623,0,2788,696,2027,8465,301,201,241,164
gene8,0.062509328,7.438402617,0.786140587,0.82075727,0.050746044,0,2418,516,1185,4138,182,144,214,119
gene362,-0.098304748,6.204940045,0.786806702,0.821229495,0.114934149,0,1189,125,587,2360,83,38,120,42
gene3581,0.152357824,5.096323096,0.787339612,0.821562469,0.253874077,0,441,75,169,1293,87,10,32,19
gene553,0.059181204,7.566016233,0.788223103,0.822260983,0.0452949,0,1827,658,1350,5575,194,138,250,141
gene2211,0.168878835,4.882048305,0.788610721,0.822441971,0.278344524,0,269,74,279,724,75,5,37,15
gene1529,0.105897629,6.795625623,0.789957094,0.823622475,0.12985689,0,1247,248,930,3334,77,50,301,57
gene200,-0.065556417,9.099682842,0.790228672,0.823682043,0.053838731,0,6402,1585,4094,18476.9,521,426,636,388
gene3648,-0.143960614,4.494992776,0.790590173,0.823835284,0.22582674,0,142,64,148,1189,26,12,33,12
gene1220,0.158431877,3.248556604,0.791324398,0.824376732,0.254938749,0,66,17,82,372,18,5,11,5
gene205,-0.178528063,3.167301869,0.792424688,0.82529914,0.316366,0,66,16,78,421,20,5,5,2
gene2614,-0.057003364,7.391282349,0.792774865,0.825440026,0.042737823,0,1920,519,1251,5365,219,118,220,86
gene3687,0.077968391,6.418429599,0.793062952,0.825516205,0.075050355,0,740,323,628,2345,108,75,98,50
gene2730,0.065029261,7.567245046,0.794035104,0.826304208,0.05500477,0,2417,485,1539,4870,248,176,231,89
gene1106,0.079425904,6.219842954,0.796248938,0.828383578,0.082338441,0,728,260,455,2416,81,66,94,46
gene933,0.062357904,7.088993317,0.798141124,0.830127283,0.058522945,0,1818,409,972,3233,148,124,144,93
gene1352,-0.145384563,3.766426167,0.799257923,0.831063801,0.22777545,0,109,39,110,542,22,4,16,8
gene2376,-0.224710084,4.057696528,0.799725521,0.83132496,0.797306501,0,205,1,239,467,35,0,33,1
gene1121,-0.069528369,7.564810062,0.803198732,0.834709504,0.06491489,0,2625,512,1335,5936,125,158,296,115
gene2472,-0.115121347,5.524643726,0.803477931,0.834773798,0.171583726,0,467,140,294,1925,32,24,86,30
gene2502,0.058014515,7.39184554,0.806806813,0.83800567,0.057647165,0,2277,501,977,4921,145,153,202,122
gene2671,0.064619577,6.925687779,0.809787177,0.840763046,0.056819095,0,1328,455,783,3187,137,80,191,76
gene3642,0.061180807,7.120682828,0.809899315,0.840763046,0.061464853,0,2029,374,833,3988,157,140,159,74
gene3628,-0.128672968,4.323872322,0.810165489,0.840812117,0.246433117,0,247,51,151,684,44,6,16,10
gene374,-0.271555772,6.976114886,0.810540918,0.840974518,1.132614628,0,3042,5,2,8611,163,110,176,16
gene283,0.05648697,8.495750133,0.811776151,0.842028678,0.055551173,0,4589,1043,2215,11327,401,263,400,288
gene276,-0.078824027,6.393960655,0.815213991,0.845366344,0.084031116,0,761,277,595,3230,73,77,103,49
gene2975,0.105895844,5.120445889,0.815649901,0.845590086,0.16470647,0,298,95,275,1175,39,20,61,22
gene1555,-0.081272035,6.346609075,0.816769474,0.846522275,0.083057615,0,1003,257,511,2797,90,70,68,57
gene1599,0.115376502,5.552122254,0.817962303,0.847529864,0.183890494,0,330,166,323,1599,92,25,69,17
gene1386,0.060750056,8.263492895,0.820141086,0.849558229,0.072618837,0,3749,882,1872,10120,290,323,258,226
gene2036,-0.056150229,8.048961892,0.820601348,0.849805817,0.058304907,0,4117,796,1412,8197,326,182,396,127
gene1655,0.107083165,5.040848292,0.823827606,0.852916937,0.202116327,0,508,92,135,1023,34,14,54,29
gene2350,-0.051271868,7.720895445,0.824517314,0.853400971,0.042969904,0,2710,630,1383,6900,233,169,257,124
gene4022,0.055805397,7.771718347,0.826885301,0.855621348,0.063041923,0,2288,664,1633,6585,166,226,299,128
gene1861,-0.048275344,7.129631818,0.82736882,0.855891096,0.048856074,0,1465,484,993,4514,190,89,197,70
gene604,0.078771091,7.114164411,0.830329684,0.858722756,0.112924874,0,2022,447,363,5157,205,63,235,79
gene1075,0.089484212,5.402795974,0.830949416,0.858918135,0.173782282,0,408,100,302,1636,32,26,64,39
gene3659,0.064862911,7.093723089,0.83096584,0.858918135,0.070161688,0,1286,363,1075,4751,234,62,197,76
gene3735,0.074626367,5.732546412,0.83203767,0.859785471,0.118231715,0,605,133,411,1635,59,50,58,34
gene419,-0.070112946,6.006148555,0.832252638,0.859785471,0.109104763,0,886,169,480,1934,101,33,95,27
gene364,0.053588368,6.86951405,0.836905006,0.864359271,0.056538155,0,1640,317,754,3313,154,73,163,74
gene1004,0.087088542,6.035377001,0.837622955,0.864868218,0.137318988,0,773,246,287,2068,102,21,102,47
gene2404,0.047033193,8.189235895,0.840789524,0.867904478,0.053867871,0,3674,767,2028,9102,245,226,433,207
gene3334,-0.077929626,5.859209971,0.84150175,0.868406293,0.143493191,0,528,111,550,2384,84,24,88,32
gene2021,0.061710522,6.279408359,0.841770763,0.868439319,0.087890693,0,874,162,662,2515,110,55,86,51
gene4045,-0.088753683,7.796124183,0.841985947,0.868439319,0.181821553,0,2276,719,1622,7946,88,345,281,53
gene3945,0.070261762,6.326905576,0.842338535,0.868569749,0.099085758,0,610,198,772,2691,99,48,136,45
gene389,0.117261084,4.059454399,0.84305223,0.86907236,0.285274137,0,161,30,130,644,8,6,38,15
gene3425,-0.071821307,6.092558147,0.844139706,0.869959918,0.112249279,0,942,194,494,1980,78,24,101,55
gene2677,-0.08307708,5.697297264,0.847598284,0.873289971,0.1348654,0,520,105,541,1742,59,36,62,33
gene2135,-0.049916218,8.737042579,0.848160329,0.873634707,0.059585502,0,4729,1376,3124,13591,576,348,353,272
gene3971,-0.118596069,4.965423837,0.849354959,0.874500938,0.248021752,0,546,66,180,1057,16,13,40,36
gene1100,-0.070004142,6.592200471,0.849456652,0.874500938,0.129947589,0,1406,314,496,3097,90,25,189,74
gene3287,0.061023848,7.565284402,0.85076489,0.875613061,0.106543164,0,3114,551,975,4777,213,220,108,128
gene3924,-0.339308669,6.029778281,0.85219433,0.876849296,2.646671012,0,0,905,0,0,157,1,0,62
gene403,0.045560464,7.373230774,0.855010515,0.879511352,0.056223763,0,1628,570,1078,5402,135,125,269,111
gene3565,-0.063160458,6.080022737,0.85597943,0.880272286,0.10681324,0,903,263,448,1519,69,35,109,45
gene2572,-0.069215009,6.130085369,0.859162066,0.883308752,0.097880663,0,879,182,508,2416,82,40,67,61
gene1166,0.065038933,5.906941479,0.859723307,0.883475233,0.111276392,0,460,168,424,2466,83,39,81,36
gene3142,0.111644435,4.120337587,0.85978402,0.883475233,0.249314462,0,126,41,133,700,37,11,20,5
gene2764,0.050838886,6.511787665,0.86076597,0.884247684,0.081340631,0,1196,216,591,3098,85,86,129,50
gene1947,0.046911248,7.834238275,0.864474879,0.887820324,0.075909549,0,3360,644,1559,5475,156,236,300,147
gene2702,-0.070852773,8.441556263,0.864877115,0.88799599,0.171779659,0,4473,1054,2376,11102,986,120,228,118
gene1682,-0.054347427,7.267120672,0.865820587,0.888727118,0.07676131,0,2125,481,1068,4184,110,173,168,88
gene670,0.061436003,5.877049033,0.87051209,0.893304017,0.110316527,0,500,171,453,2068,97,35,68,35
gene1739,-0.054350441,6.122017438,0.872130514,0.894725776,0.09299041,0,801,177,644,2010,76,43,112,38
gene2256,-0.0748007,5.010670026,0.87328149,0.895667344,0.170947098,0,298,86,300,1071,48,15,43,18
gene2157,-0.056057792,5.883213916,0.873787087,0.895946664,0.145064342,0,684,165,415,2092,78,38,112,14
gene2530,-0.193663496,6.683576183,0.874962142,0.896912086,1.316126759,0,0,677,1559,0,167,49,98,62
gene984,-0.038910556,7.78198729,0.881406637,0.903277186,0.059318615,0,3364,593,1509,6008,245,203,284,99
gene1360,0.064415611,5.160453346,0.881924259,0.903566572,0.175735371,0,309,122,276,1065,26,24,54,31
gene3353,0.092332334,4.767300544,0.883058154,0.904487032,0.224725611,0,269,77,172,978,48,6,48,15
gene2844,0.035465839,7.315364718,0.884554833,0.905778489,0.059737437,0,2112,525,1154,3481,139,142,206,107
gene3123,0.07896903,5.067993127,0.884806542,0.905794757,0.21631381,0,263,81,204,1580,60,12,53,17
gene1414,-0.117402394,3.932988525,0.885496149,0.906155099,0.795041882,0,204,80,0,527,31,3,32,0
gene3400,-0.048141908,6.204798533,0.885630367,0.906155099,0.097100384,0,759,200,722,2057,107,36,87,51
gene3280,-0.210081825,4.602082406,0.886960171,0.907274039,1.69675374,0,0,1,0,3087,29,17,19,15
gene3357,0.065143267,6.154663294,0.888822553,0.908937014,0.137420387,0,830,188,505,2270,154,27,101,27
gene2199,0.068288395,5.054442221,0.893406957,0.913381986,0.17846556,0,216,112,262,1154,36,21,56,20
gene1328,0.1304983,2.593352264,0.895178169,0.91487641,0.512401973,0,46,18,94,0,9,4,7,4
gene221,-0.044958398,6.676188377,0.895345073,0.91487641,0.075978319,0,1089,293,779,3544,88,56,137,91
gene999,0.060089288,5.972409046,0.89656855,0.915882926,0.121319923,0,674,232,377,1821,95,37,112,22
gene923,0.088740323,3.918490703,0.898151795,0.917256327,0.235590045,0,105,39,111,617,28,7,22,6
gene3947,-0.033145896,8.010602139,0.898768668,0.917642332,0.056144304,0,2818,1061,1650,6881,248,227,312,158
gene1141,0.088796115,5.729162114,0.901409817,0.9200494,0.477440222,0,489,3.56,448.05,2985.98,77,46,78,17
gene1487,-0.031103248,8.99981693,0.901669506,0.9200494,0.054182239,0,6401,1718,3210,15613,481,419,639,339
gene1672,-0.071138311,5.193115566,0.901895191,0.9200494,0.199573119,0,331,56,368,1520,47,20,42,26
gene2319,0.046429457,6.137035476,0.902126704,0.9200494,0.107529454,0,879,168,583,1955,86,28,115,53
gene3366,0.061495385,4.810389786,0.902323898,0.9200494,0.166344178,0,277,88,187,932,42,22,36,12
gene273,-0.064594377,6.041809357,0.903734605,0.921243263,0.257531342,0,1348,284,274,648,109,18,58,60
gene3995,0.039989199,7.126600798,0.904264939,0.921539303,0.080318078,0,2035,388,919,3680,146,56,279,93
gene3744,-0.033157377,6.799776985,0.905719246,0.922776558,0.104861168,0,1174,341,1103,2559,153,42,224,48
gene669,-0.024477326,7.444167298,0.907785322,0.924636283,0.049207436,0,2209,574,1162,4993,262,95,232,98
gene3474,-0.067586118,2.857109998,0.908199966,0.924656978,0.331635482,0,43,13,89,226,15,3,9,1
gene1398,0.073234959,4.466771318,0.908327764,0.924656978,0.310760153,0,102,34,296,725,32,7,33,17
gene2286,-0.06954393,5.487523155,0.908581439,0.924656978,0.233407526,0,195,99,531,1818,34,33,59,34
gene319,0.027889272,8.214996187,0.90884193,0.924656978,0.065144909,0,4000,829,1853,9237,224,285,362,209
gene2659,-0.031235921,7.067329532,0.909383898,0.924656978,0.053276904,0,1649,492,840,3727,171,100,136,89
gene2847,-0.038680258,6.039882656,0.909392421,0.924656978,0.099273125,0,783,183,441,2350,68,39,118,34
gene3778,-0.050332035,6.150551714,0.909490774,0.924656978,0.134752218,0,599,135,817,2376,50,58,108,45
gene1890,-0.043157712,6.344873185,0.91015785,0.925090315,0.127946544,0,1208,134,577,3037,151,33,85,50
gene2733,-0.031939052,7.199641287,0.911986739,0.926703985,0.05340224,0,1684,515,978,4403,135,127,176,97
gene2410,0.144283977,3.052814671,0.913566002,0.928063214,1.01156106,0,0,36,145,1,6,12,15,1
gene3891,-0.047027993,4.896202761,0.917540847,0.931854678,0.177079658,0,362,76,262,819,41,12,47,17
gene2600,0.02403207,8.700736713,0.918922401,0.933011087,0.053285674,0,5821,1192,2599,12133,443,347,568,239
gene2443,-0.034385109,6.450960032,0.919369884,0.933218743,0.075827886,0,969,221,600,3469,112,71,99,47
gene1769,0.082516231,6.16999023,0.92008902,0.933701962,0.594911141,0,1293,253,0,2605,78,63,121,30
gene3627,0.036447045,6.851743719,0.92065838,0.934032973,0.080637174,0,1611,352,706,3174,198,47,168,65
gene713,-0.029866665,6.860774001,0.921645898,0.934787931,0.061648541,0,963,357,1035,3827,130,81,142,80
gene1697,0.026165812,6.220569441,0.922424492,0.935330642,0.084908412,0,697,271,513,2304,73,57,90,57
gene176,0.067349439,4.423074778,0.923915724,0.936595486,0.213493833,0,285,48,140,687,38,10,34,8
gene223,0.048416767,5.183837139,0.925574146,0.938029102,0.205272611,0,286,87,261,1603,30,16,74,26
gene561,0.023361281,6.387272746,0.927439785,0.939671911,0.076332779,0,1067,240,558,2533,99,50,95,70
gene2599,0.027409441,8.78759197,0.92801608,0.940007849,0.085471801,0,6307,707,3700,13989,450,379,720,200
gene199,0.023842296,6.23187811,0.930523692,0.942299367,0.117488799,0,844,155,508,3140,50,62,93,65
gene2606,0.022953019,6.805518124,0.931281283,0.94281265,0.061343404,0,1321,307,839,3424,99,87,183,65
gene2577,-0.020380907,7.70167564,0.931521481,0.94281265,0.041904991,0,2690,646,1445,5918,240,161,261,124
gene1195,0.049874763,3.910747508,0.934380388,0.945457078,0.22262387,0,156,42,62,676,20,11,21,7
gene677,-0.036965526,4.704447511,0.935348199,0.946187104,0.255903324,0,277,84,188,816,44,3,36,20
